# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
23554	114_and	And	EASTERNBENGALIOFCACHAR	EASTERN_BENGALI_OF_CACHAR	ār	ār	ʌː r	sylh1242		24.83724	92.25347	
23555	114_and	And	EASTERNBENGALIOFCHITTAGONG	EASTERN_BENGALI_OF_CHITTAGONG	ār	ār	ʌː r	chit1275		20.831	93.1695	
23556	114_and	And	CHAKMA	CHAKMA	ār	ār	ʌː r	chak1266		23.00148	92.339	
23557	114_and	And	ASSAMESE	ASSAMESE	āru	āru	ʌː r u	assa1263		26.0876	91.2932	
23558	114_and	And	EASTERNHINDIAWADHI	EASTERN_HINDI_AWADHI	aur	aur	au r	awad1243		27.5907	82.4663	
23559	114_and	And	BAGHELI	BAGHELI	au	au	au	bagh1251		24.6837	87.4994	
23560	114_and	And	CHHATTISGARHI	CHHATTISGARHI	aur	aur	au r	chha1249		20.3601	82.0483	
23561	114_and	And	WESTERNHINDIHINDOSTANI	WESTERN_HINDI_HINDOSTANI	aur	aur	au r	hind1269		25.0	77.0	
23562	114_and	And	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	aur	aur	au r	hind1269		25.0	77.0	
23563	114_and	And	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	ōr	ōr	oː r	hind1269		25.0	77.0	
23564	114_and	And	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	har	har	h ʌ r	hind1269		25.0	77.0	
23565	114_and	And	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	ar	ar	ʌ r	hind1269		25.0	77.0	
23566	114_and	And	DAKHINI	DAKHINI	aur	aur	au r	decc1239		18.5919	75.717	
23567	114_and	And	DAKHINI	DAKHINI	hōr	hōr	h oː r	decc1239		18.5919	75.717	
23568	114_and	And	DAKHINI	DAKHINI	anē	anē	ʌ n̪ eː	decc1239		18.5919	75.717	
23569	114_and	And	DAKHINI	DAKHINI	nē	nē	n̪ eː	decc1239		18.5919	75.717	
23570	114_and	And	BANGARU	BANGARU	hōr	hōr	h oː r	hary1238		29.0166	76.0432	
23571	114_and	And	BRAJBHAKHA	BRAJ_BHAKHA	auru	auru	au r u	braj1242		26.4758	78.0813	
23572	114_and	And	KANAUJI	KANAUJI	auru	auru	au r u	kana1281		27.1074	79.2883	
23573	114_and	And	BUNDELI	BUNDELI	ōr	ōr	oː r	bund1253		24.8982	78.9542	
23574	114_and	And	BANAPHARI	BANAPHARI	aur	aur	au r	bana1281				
23575	114_and	And	PANJABIWRITTEN	PANJABI_WRITTEN	hōr	hōr	h oː r	panj1256		30.0368	75.6702	
23576	114_and	And	PANJABIWRITTEN	PANJABI_WRITTEN	atē	atē	ʌ t̪ eː	panj1256		30.0368	75.6702	
23577	114_and	And	PANJABIWRITTEN	PANJABI_WRITTEN	tē	tē	t̪ eː	panj1256		30.0368	75.6702	
23578	114_and	And	PANJABIWRITTEN	PANJABI_WRITTEN	ar	ar	ʌ r	panj1256		30.0368	75.6702	
23580	114_and	And	POWADHI	POWADHI	hōr	hōr	h oː r	powa1246		21.797	79.239	
23581	114_and	And	DOGRI	DOGRI	hōr	hōr	h oː r	dogr1250		32.5534	75.7111	
23582	114_and	And	KANGRA	KANGRA	kanē	kanē	k ʌ n̪ eː	kang1280		31.915	76.366	
23583	114_and	And	GUJARATISTANDARD	GUJARATI_STANDARD	anē	anē	ʌ n̪ eː	guja1252		22.687	71.0962	
23584	114_and	And	GUJARATISTANDARD	GUJARATI_STANDARD	nē	nē	n̪ eː	guja1252		22.687	71.0962	
23585	114_and	And	CHAROTARI	CHAROTARI	anē	anē	ʌ n̪ eː	guja1252		22.687	71.0962	
23586	114_and	And	CHAROTARI	CHAROTARI	nē	nē	n̪ eː	guja1252		22.687	71.0962	
23587	114_and	And	KATHIYAWADI	KATHIYAWADI	anē	anē	ʌ n̪ eː	kath1249				
23588	114_and	And	KATHIYAWADI	KATHIYAWADI	nē̃	nē̃	n̪ ẽː	kath1249				
23589	114_and	And	KHARAWA	KHARAWA	nē	nē	n̪ eː	khar1282				
23590	114_and	And	KHARAWA	KHARAWA	taṭ’ā	taṭ’ā	t̪ ʌ ʈʰ ʌː	khar1282				
23591	114_and	And	GHISADI	GHISADI	warī	warī	w ʌ r iː	guja1252		22.687	71.0962	
23592	114_and	And	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	nè	nè	n̪ e	marw1260		27.002	75.0656	
23593	114_and	And	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	ōr	ōr	oː r	marw1260		27.002	75.0656	
23594	114_and	And	JAIPURI	JAIPURI	ar	ar	ʌ r	dhun1238		26.473	76.198	
23595	114_and	And	JAIPURI	JAIPURI	aur	aur	au r	dhun1238		26.473	76.198	
23596	114_and	And	MEWATI	MEWATI	ar	ar	ʌ r	mewa1249		24.57	73.68	
23597	114_and	And	MEWATI	MEWATI	aur	aur	au r	mewa1249		24.57	73.68	
23598	114_and	And	GUJURIOFHAZARA	GUJURI_OF_HAZARA	tě	tě	t̪ e	guja1253		33.7	75.11	
23599	114_and	And	MALVI	MALVI	nē	nē	n̪ eː	malv1243		23.488	75.562	
23600	114_and	And	MALVI	MALVI	aur	aur	au r	malv1243		23.488	75.562	
23601	114_and	And	MALVI	MALVI	ōr	ōr	oː r	malv1243		23.488	75.562	
23602	114_and	And	NIMADI	NIMADI	nī	nī	n̪ iː	nima1243		22.1263	76.1264	
23603	114_and	And	NIMADI	NIMADI	aru	aru	ʌ r u	nima1243		22.1263	76.1264	
23604	114_and	And	NIMADI	NIMADI	wa	wa	w ʌ	nima1243		22.1263	76.1264	
23605	114_and	And	LABHANIOFBERAR	LABHANI_OF_BERAR	an	an	ʌ n̪	lamb1269		16.5734	76.9717	
23606	114_and	And	KHANDESI	KHANDESI	ān	ān	ʌː n̪	khan1272		21.3181	74.142	
23607	114_and	And	KHANDESI	KHANDESI	āṇī	āṇī	ʌː ɳ iː	khan1272		21.3181	74.142	
23608	114_and	And	KHANDESI	KHANDESI	warī	warī	w ʌ r iː	khan1272		21.3181	74.142	
23609	114_and	And	BHILI	BHILI	nē	nē	n̪ eː	bhil1251		20.85	73.9592	
23610	114_and	And	BHILI	BHILI	anē	anē	ʌ n̪ eː	bhil1251		20.85	73.9592	
23611	114_and	And	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	ani	ani	ʌ n̪ i	nepa1254		28.0	85.0	
23612	114_and	And	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	-ra	-ra	+ r ʌ	nepa1254		28.0	85.0	
23613	114_and	And	CENTRALPAHARIKUMAUNI	CENTRAL_PAHARI_KUMAUNI	aur	aur	au r	kuma1273		29.5622	80.0171	
23614	114_and	And	GARHWALI	GARHWALI	aur	aur	au r	garh1243		30.5061	78.7201	
23615	114_and	And	GARHWALI	GARHWALI	ar	ar	ʌ r	garh1243		30.5061	78.7201	
23616	114_and	And	WESTERNPAHARIJAUNSARI	WESTERN_PAHARI_JAUNSARI	ōr	ōr	oː r	jaun1243		30.5587	77.9084	
23617	114_and	And	SIRMAURI	SIRMAURI	aj	aj	ʌ dʒ	sirm1239		31.1	77.17	
23618	114_and	And	BAGHATI	BAGHATI	hǒr	hǒr	h ɒ r	bagh1249				
23619	114_and	And	BAGHATI	BAGHATI	ǒr	ǒr	ɒ r	bagh1249				
23620	114_and	And	BAGHATI	BAGHATI	tē	tē	t̪ eː	bagh1249				
23621	114_and	And	KIUTHALI	KIUTHALI	hǒr	hǒr	h ɒ r	kiun1241				
23622	114_and	And	SHODOCHI	SHODOCHI	ā̃	ā̃	ãː	maha1287		31.0088	77.5317	
23623	114_and	And	SHODOCHI	SHODOCHI	ōr	ōr	oː r	maha1287		31.0088	77.5317	
23624	114_and	And	KULUI	KULUI	hōr	hōr	h oː r	kllu1238				
23625	114_and	And	MANDEALI	MANDEALI	hōr	hōr	h oː r	mand1409		31.5425	77.0419	
23626	114_and	And	CHAMEALI	CHAMEALI	hōr	hōr	h oː r	cham1307		32.5476	76.1796	
23627	114_and	And	CHAMEALI	CHAMEALI	atē	atē	ʌ t̪ eː	cham1307		32.5476	76.1796	
23628	114_and	And	GADI	GADI	hōr	hōr	h oː r	gadi1238				
23629	114_and	And	GADI	GADI	atē	atē	ʌ t̪ eː	gadi1238				
23630	114_and	And	PANGWALI	PANGWALI	hōrā	hōrā	h oː r ʌː	pang1282		32.9753	76.5569	
23631	114_and	And	BHADRAWAHI	BHADRAWAHI	aur	aur	au r	bhad1241		33.2851	75.8707	
23632	114_and	And	BHADRAWAHI	BHADRAWAHI	p’irī	p’irī	pʰ i r iː	bhad1241		33.2851	75.8707	
23633	114_and	And	BHADRAWAHI	BHADRAWAHI	b’irī	b’irī	bʰ i r iː	bhad1241		33.2851	75.8707	
23634	114_and	And	PADARI	PADARI	tě	tě	t̪ e	pada1256				
#
56213	53_ass	Ass	AVESTAN	AVESTAN	ꭓara-	ꭓara-	x ʌ r ʌ	aves1237		31.541	53.633	
56214	53_ass	Ass	PAHLAVI	PAHLAVI	ꭓar	ꭓar	x ʌ r	pahl1241		30.06	52.7	
56215	53_ass	Ass	PERSIAN	PERSIAN	ꭓar	ꭓar	x ʌ r	west2369		32.9	53.3	
56216	53_ass	Ass	PASHTOOFPESHAWAR	PASHTO_OF_PESHAWAR	ꭓar	ꭓar	x ʌ r	nort2646		34.0	71.33	
56217	53_ass	Ass	WAZIRI	WAZIRI	ꭓar	ꭓar	x ʌ r	cent1973		31.9153	69.4529	
56218	53_ass	Ass	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	ꭓar	ꭓar	x ʌ r	sout2649		37.17	68.25	
56219	53_ass	Ass	ORMURI	ORMURI	ꭓar	ꭓar	x ʌ r	ormu1247		32.6819	69.3444	
56220	53_ass	Ass	BALOCHIMAKRANI	BALOCHI_MAKRANI	har	har	h ʌ r	sout2642		26.0	64.0	
56221	53_ass	Ass	EASTERNBENGALI	EASTERN_BENGALI	lāɣ (m.)	lāɣ	l ʌː ɣ	east2744				
56222	53_ass	Ass	EASTERNBENGALI	EASTERN_BENGALI	k’ar (f.)	k’ar	kʰ ʌ r	east2744				
56223	53_ass	Ass	WAXI	WAXI	ꭓur	ꭓur	x u r	wakh1245		37.1768	73.9777	
56224	53_ass	Ass	SHIYNI	SHIYNI	markab	markab	m ʌ r k ʌ b	shug1248		37.5018	71.7925	
56225	53_ass	Ass	SARIKOLI	SARIKOLI	šēr	šēr	ʃ eː r	sari1246		37.905	75.1449	
56226	53_ass	Ass	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	ꭓur	ꭓur	x u r	ishk1246		36.67	71.55	
56227	53_ass	Ass	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	ꭓera	ꭓera	x e r ʌ	munj1244		35.9321	70.9404	
56228	53_ass	Ass	YUDYA	YUDYA	ꭓoro	ꭓoro	x o r o	yidg1240		36.014	71.5077	
56229	53_ass	Ass	BASHGALI	BASHGALI	kur	kur	k u r	kati1270		35.4145	70.9826	
56230	53_ass	Ass	WAIALA	WAI_ALA	gadā	gadā	g ʌ d̪ ʌː	waig1243		35.0358	70.9761	
56231	53_ass	Ass	WASIVERIORVERON	WASI_VERI_OR_VERON	kōru	kōru	k oː r u	pras1239		35.1731	70.8004	
56232	53_ass	Ass	KALASHA	KALASHA	gardōk	gardōk	g ʌ r d̪ oː k	kala1372		35.6415	71.6657	
56233	53_ass	Ass	GAWARBATI	GAWAR_BATI	gadā	gadā	g ʌ d̪ ʌː	gawa1247		35.1982	71.5428	
56234	53_ass	Ass	PASHAIEASTERN	PASHAI_EASTERN	kār	kār	k ʌː r	sout2672		34.43099	70.30351	
56235	53_ass	Ass	PASHAIWESTERN	PASHAI_WESTERN	kār	kār	k ʌː r	sout2671		34.8478	69.8734	
56236	53_ass	Ass	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	gurdōɣ	gurdōɣ	g u r d̪ oː ɣ	khow1242		36.0	72.0	
56237	53_ass	Ass	SHINAGILGITI	SHINA_GILGITI	jakun (Burušaski)	jakun	dʒ ʌ k u n̪	gilg1242				
56238	53_ass	Ass	CHILASI	CHILASI	žākun (Burušaski)	žākun	ʒ ʌː k u n̪	shin1264		34.6515	75.287	
56239	53_ass	Ass	CHILASIOFDRAS	CHILASI_OF_DRAS	žakun (Burušaski)	žakun	ʒ ʌ k u n̪	dras1242				
56240	53_ass	Ass	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	ꭓar	ꭓar	x ʌ r	brok1247		34.5308	76.6026	
56241	53_ass	Ass	KASHMIRI	KASHMIRI	k’ar	k’ar	kʰ ʌ r	kash1277		34.166825	74.330455	
56242	53_ass	Ass	KASHTAWARI	KASHTAWARI	k’ar	k’ar	kʰ ʌ r	kish1245				
56243	53_ass	Ass	KASHTAWARI	KASHTAWARI	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	kish1245				
56244	53_ass	Ass	POGULI	POGULI	k’ar	k’ar	kʰ ʌ r	pogu1238				
56245	53_ass	Ass	DODASIRAJI	DODA_SIRAJI	k’ar	k’ar	kʰ ʌ r	sira1264				
56246	53_ass	Ass	RAMBANI	RAMBANI	k’ōtᵘ	k’ōtᵘ	kʰ oː t̪ ŭ	ramb1240				
56247	53_ass	Ass	RAMBANI	RAMBANI	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	ramb1240				
56248	53_ass	Ass	KOHISTANIGARWI	KOHISTANI_GARWI	gada	gada	g ʌ d̪ ʌ	indu1241		35.3389	73.0154	
56249	53_ass	Ass	TORWALI	TORWALI	gad’ō	gad’ō	g ʌ d̪ʰ oː	torw1241		35.3101	72.5316	
56250	53_ass	Ass	MAIYA	MAIYA	g’adā	g’adā	gʰ ʌ d̪ ʌː	indu1241		35.3389	73.0154	
56253	53_ass	Ass	SANSKRIT	SANSKRIT	k’araḥ	k’araḥ	kʰ ʌ r ʌ h	sans1269		20.0	77.0	
56254	53_ass	Ass	SANSKRIT	SANSKRIT	gardab’aḥ	gardab’aḥ	g ʌ r d̪ ʌ bʰ ʌ h	sans1269		20.0	77.0	
56255	53_ass	Ass	PRAKRIT	PRAKRIT	k’arō	k’arō	kʰ ʌ r oː	saur1252		27.46	77.56	
56256	53_ass	Ass	PRAKRIT	PRAKRIT	gaddahō	gaddahō	g ʌ d̪ d̪ ʌ h oː	saur1252		27.46	77.56	
56257	53_ass	Ass	KHETRANI	KHETRANI	gad’ā	gad’ā	g ʌ d̪ʰ ʌː	khet1238		30.4799	70.2828	
56258	53_ass	Ass	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	gāddō̃	gāddō̃	g ʌː d̪ d̪ õː	west2386		30.0948	75.3474	
56259	53_ass	Ass	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	west2386		30.0948	75.3474	
56260	53_ass	Ass	MULTANI	MULTANI	gaḍḍā̃h	gaḍḍā̃h	g ʌ ɖ ɖ ãː h	mult1243				
56261	53_ass	Ass	HINDKI	HINDKI	gaḍḍ’ā̃	gaḍḍ’ā̃	g ʌ ɖ ɖʰ ãː	sout2668		33.2122	72.1702	
56262	53_ass	Ass	THALI	THALI	gaddō̃	gaddō̃	g ʌ d̪ d̪ õː	thal1241				
56268	53_ass	Ass	POTHWARI	POTHWARI	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	poth1238				
56269	53_ass	Ass	CHIBHALI	CHIBHALI	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	chib1247				
56270	53_ass	Ass	PUNCHHI	PUNCHHI	k’ōtā	k’ōtā	kʰ oː t̪ ʌː	punc1239				
56271	53_ass	Ass	SINDHIVICHOLI	SINDHI_VICHOLI	gaḍḍahᵘ	gaḍḍahᵘ	g ʌ ɖ ɖ ʌ h ŭ	sind1272		26.0	69.0	
56272	53_ass	Ass	LARI	LARI	gaḍḍah	gaḍḍah	g ʌ ɖ ɖ ʌ h	lari1254				
56273	53_ass	Ass	KACHCHHI	KACHCHHI	gaḍḍōḍō	gaḍḍōḍō	g ʌ ɖ ɖ oː ɖ oː	kach1277		23.83	69.0	
56274	53_ass	Ass	KACHCHHI	KACHCHHI	gad’ēḍō	gad’ēḍō	g ʌ d̪ʰ eː ɖ oː	kach1277		23.83	69.0	
56275	53_ass	Ass	MARATHIDESHI	MARATHI_DESHI	gāḍ’av	gāḍ’av	g ʌː ɖʰ ʌ v	mara1378		17.9344	76.6665	
56276	53_ass	Ass	NAGPURI	NAGPURI	gāḍ’av	gāḍ’av	g ʌː ɖʰ ʌ v	varh1239		20.7139	79.7516	
56277	53_ass	Ass	KONKANI	KONKANI	gāḍāv	gāḍāv	g ʌː ɖ ʌː v	konk1267		19.2414	73.9166	
56278	53_ass	Ass	SINGHALESE	SINGHALESE	koṭaluwā	koṭaluwā	k o ʈ ʌ l u w ʌː	sinh1246		8.0	81.0	
56279	53_ass	Ass	SINGHALESE	SINGHALESE	būruwā	būruwā	b uː r u w ʌː	sinh1246		8.0	81.0	
56280	53_ass	Ass	ORIYA	ORIYA	gad’a	gad’a	g ʌ d̪ʰ ʌ	oriy1255		21.0	85.0	
56281	53_ass	Ass	BIHARIMAITHILI	BIHARI_MAITHILI	gardab’	gardab’	g ʌ r d̪ ʌ bʰ	mait1250		26.3817	86.2211	
56282	53_ass	Ass	BIHARIMAITHILI	BIHARI_MAITHILI	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	mait1250		26.3817	86.2211	
56283	53_ass	Ass	MAGAHI	MAGAHI	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	maga1260		25.0915	85.3335	
56284	53_ass	Ass	BHOJPURINORTHERN	BHOJPURI_NORTHERN	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	nort2656				
56285	53_ass	Ass	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	sout2661				
56286	53_ass	Ass	NAGPURIA	NAGPURIA	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	sadr1248		23.6585	84.8114	
