# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
23394	114_and	And	TAMLU	TAMLU	ma	ma	m ʌ	phom1236		26.4715	94.7476	
23395	114_and	And	CHANG	CHANG	tokē	tokē	t̪ o k eː	chan1313		26.4336	94.9536	
23396	114_and	And	KABUI	KABUI	ā-kum-nā	ā-kum-nā	ʌː + k u m + n̪ ʌː	rong1266		25.098	93.7869	
23397	114_and	And	MIKIR	MIKIR	ānsi	ānsi	ʌː n̪ s i	karb1241		25.7317	93.0462	
23398	114_and	And	MIKIR	MIKIR	pen	pen	p e n̪	karb1241		25.7317	93.0462	
23399	114_and	And	MIKIR	MIKIR	ā-kō	ā-kō	ʌː + k oː	karb1241		25.7317	93.0462	
23400	114_and	And	TANGKHUL	TANGKHUL	āṅka-la	āṅka-la	ʌː ŋ k ʌ + l ʌ	ukhr1238				
23401	114_and	And	TANGKHUL	TANGKHUL	la	la	l ʌ	ukhr1238				
23402	114_and	And	MARING	MARING	-nuṅ	-nuṅ	+ n̪ u ŋ	mari1416		24.2854	94.0723	
23403	114_and	And	CHINGPAORKACHIN	CHINGPA_OR_KACHIN	te	te	t̪ e	kach1280		25.4634	97.3278	
23404	114_and	And	MARAN	MARAN	deᵗ	deᵗ	d̪ e t̪̚					
23405	114_and	And	SINGPHO	SINGPHO	maṅ	maṅ	m ʌ ŋ	sing1264		27.296	95.606	
23406	114_and	And	OLDMEITHEI	OLD_MEITHEI	a-mā-suṅ	a-mā-suṅ	ʌ + m ʌː + s u ŋ					
23407	114_and	And	MEITHEI	MEITHEI	a-du-gā	a-du-gā	ʌ + d̪ u + g ʌː	mani1292		24.4409	93.3426	
23408	114_and	And	THADO	THADO	yōṅ	yōṅ	j oː ŋ	thad1238		24.096	93.722	
23409	114_and	And	THADO	THADO	lē	lē	l eː	thad1238		24.096	93.722	
23410	114_and	And	SIYIN	SIYIN	lē	lē	l eː	siyi1240		23.8192	93.6884	
23411	114_and	And	LAI	LAI	hẽ	hẽ	h ẽ	haka1240		22.8735	92.8208	
23412	114_and	And	LUSHEI	LUSHEI	le°	le°	l e	lush1249		22.6138	92.6247	
23413	114_and	And	BANJOGI	BANJOGI	ā-daṅ	ā-daṅ	ʌː + d̪ ʌ ŋ	zotu1235		22.5298	93.29	
23414	114_and	And	PANKHU	PANKHU	ā-daṅ	ā-daṅ	ʌː + d̪ ʌ ŋ	pank1249		22.6797	92.9461	
23415	114_and	And	HALLAM	HALLAM	nūk-chū	nūk-chū	n̪ uː k + tʃ uː	fala1243		23.7892833333	92.3254633333	
23416	114_and	And	LANGRONG	LANGRONG	chūn	chūn	tʃ uː n̪	lang1312				
23417	114_and	And	AIMOL	AIMOL	k’ana-k’ana-ko	k’ana-k’ana-ko	kʰ ʌ n̪ ʌ + kʰ ʌ n̪ ʌ + k o	aimo1244		24.6437	94.3556	
23418	114_and	And	CHIRU	CHIRU	-ta-nā	-ta-nā	+ t̪ ʌ + n̪ ʌː	chir1283		25.4643	94.4072	
23419	114_and	And	KOLHRENG	KOLHRENG	hā-ko	hā-ko	h ʌː + k o	kolh1240				
23420	114_and	And	KOM	KOM	k’an-chūṅ	k’an-chūṅ	kʰ ʌ n̪ + tʃ uː ŋ	komi1270		24.8688	94.534	
23421	114_and	And	PURUM	PURUM	nā-mā	nā-mā	n̪ ʌː + m ʌː	puru1266		25.3887	95.0935	
23422	114_and	And	ANAL	ANAL	dāl dāl-ū t’i-maṅ	dāl dāl-ū t’i-maṅ	d̪ ʌː l + d̪ ʌː l + uː + t̪ʰ i + m ʌ ŋ	anal1239		24.0506	94.2806	
23423	114_and	And	HIROILAMGANG	HIROI_LAMGANG	ta-dā	ta-dā	t̪ ʌ + d̪ ʌː	lamk1238		24.1523	94.2706	
23424	114_and	And	TAUNGTHA	TAUNGTHA	nā	nā	n̪ ʌː	paok1235		20.211	97.5969	
23425	114_and	And	CHINBON	CHINBON	nī-k’un-nai	nī-k’un-nai	n̪ iː + kʰ u n̪ + n̪ ai	chin1478		20.0776	94.0506	
23426	114_and	And	THAYETMYOCHIN	THAYETMYO_CHIN	nu	nu	n̪ u	thay1247				
23427	114_and	And	SHOORKHYANG	SHO_OR_KHYANG	nü	nü	n̪ y	asho1236		21.393	93.5069	
23428	114_and	And	KHAMI	KHAMI	laik	laik	l ai k	kham1284				
23429	114_and	And	KADU	KADU	yauᵏ	yauᵏ	j au k̚	kadu1254				
23430	114_and	And	MARU	MARU	ä	ä	ɛ	maru1249		24.942535	99.8338	
23431	114_and	And	MAINGTHAORNGACHANG	MAINGTHA_OR_NGACHANG	lå	lå	l ɔ	acha1249		24.3479	97.7438	
23432	114_and	And	PHUNSAMONG	PHUN_SAMONG	lå (with)	lå	l ɔ	hpon1238		24.4606	97.1142	
23433	114_and	And	MEGYAO	ME_GYAO	˨ lo (with)	lo˨	l o ²					
23434	114_and	And	MRU	MRU	ādoṅ-ey	ādoṅ-ey	ʌː d̪ o ŋ + e j	mruu1242		24.154	90.6317	
23435	114_and	And	BURMESEWRITTEN	BURMESE_WRITTEN	nhaṅ°	nhaṅ°	n̪ h ʌ ŋ	nucl1310		20.7926	93.9665	
23436	114_and	And	BURMESESPOKEN	BURMESE_SPOKEN	˥˦ hniṅ°	hniṅ°˥˦	h n̪ i ŋ ⁵⁴					
23437	114_and	And	ARAKANESE	ARAKANESE	hnàn	hnàn	h n̪ a n̪	marm1234		22.759948	92.210748	
23438	114_and	And	TAUNGYO	TAUNGYO	nå	nå	n̪ ɔ	taun1248		20.4104	96.7401	
23439	114_and	And	DANU	DANU	nä	nä	n̪ ɛ	danu1251				
23440	114_and	And	INTHA	INTHA	nā	nā	n̪ ʌː	inth1239				
23441	114_and	And	TAVOYAN	TAVOYAN	nā	nā	n̪ ʌː	tavo1242		14.1078	98.194	
23442	114_and	And	TAMIL	TAMIL	um	um	u m	tami1289		10.520219	78.825989	
23443	114_and	And	KORAVA	KORAVA	matt	matt	m ʌ t̪ t̪	yeru1240		17.3702	81.9748	
23444	114_and	And	KAIKADI	KAIKADI	ān	ān	ʌː n̪	kaik1244		18.3859	76.0003	
23445	114_and	And	MALAYALAM	MALAYALAM	um	um	u m	mala1464		9.59208	76.7651	
23446	114_and	And	KANARESE	KANARESE	mattᵘ	mattᵘ	m ʌ t̪ t̪ ŭ	nucl1305		13.5878	76.1198	
23447	114_and	And	BADAGA	BADAGA	u	u	u	bada1257		11.3094	76.5974	
23448	114_and	And	TULU	TULU	bokka	bokka	b o k k ʌ	tulu1258		12.8114	75.2651	
23449	114_and	And	TULU	TULU	-lā	-lā	+ l ʌː	tulu1258		12.8114	75.2651	
23450	114_and	And	TODA	TODA	-u (suffix)	-u	+ u	toda1252		11.4184	77.0168	
23451	114_and	And	KURUXORORAO	KURUX_OR_ORAO	darā	darā	d̪ ʌ r ʌː	kuru1302		24.4644	86.4657	
23452	114_and	And	MALTOORMALER	MALTO_OR_MALER	ado	ado	ʌ d̪ o	kuma1274		24.1217	87.2699	
23453	114_and	And	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	oṭē	oṭē	o ʈ eː	kuii1252		19.2043	83.5859	
23454	114_and	And	GONDI	GONDI	ānī (Aryan)	ānī	ʌː n̪ iː	sout2711		20.10446	80.27811	
23455	114_and	And	TELUGU	TELUGU	iṅkᵃ	iṅkᵃ	i ŋ k ă	telu1262		16.4529	78.7024	
23456	114_and	And	BRAHUI	BRAHUI	ō (Aryan)	ō	oː	brah1256		29.04	66.56	
23457	114_and	And	ARABIC	ARABIC	wa (conjunctive)	wa	w ʌ	stan1318		27.9625	43.8525	
23458	114_and	And	ARABIC	ARABIC	fa (consecutive)	fa	f ʌ	stan1318		27.9625	43.8525	
23459	114_and	And	OLDPERSIAN	OLD_PERSIAN	uta	uta	u t̪ ʌ	oldp1254		32.0	54.0	
23460	114_and	And	AVESTAN	AVESTAN	uta	uta	u t̪ ʌ	aves1237		31.541	53.633	
23461	114_and	And	PAHLAVI	PAHLAVI	u	u	u	pahl1241		30.06	52.7	
23462	114_and	And	PERSIAN	PERSIAN	u	u	u	west2369		32.9	53.3	
23463	114_and	And	PERSIAN	PERSIAN	ū	ū	uː	west2369		32.9	53.3	
23464	114_and	And	PASHTOOFPESHAWAR	PASHTO_OF_PESHAWAR	au	au	au	nort2646		34.0	71.33	
23465	114_and	And	WAZIRI	WAZIRI	au	au	au	cent1973		31.9153	69.4529	
23466	114_and	And	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	au	au	au	sout2649		37.17	68.25	
23467	114_and	And	ORMURI	ORMURI	wa	wa	w ʌ	ormu1247		32.6819	69.3444	
23468	114_and	And	ORMURI	ORMURI	biyē	biyē	b i j eː	ormu1247		32.6819	69.3444	
23469	114_and	And	BALOCHIMAKRANI	BALOCHI_MAKRANI	ō	ō	oː	sout2642		26.0	64.0	
23470	114_and	And	EASTERNBENGALI	EASTERN_BENGALI	wa	wa	w ʌ	east2744				
23471	114_and	And	EASTERNBENGALI	EASTERN_BENGALI	di	di	d̪ i	east2744				
23472	114_and	And	WAXI	WAXI	o	o	o	wakh1245		37.1768	73.9777	
23473	114_and	And	SHIYNI	SHIYNI	ō	ō	oː	shug1248		37.5018	71.7925	
23474	114_and	And	SARIKOLI	SARIKOLI	at	at	ʌ t̪	sari1246		37.905	75.1449	
23475	114_and	And	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	ī	ī	iː	ishk1246		36.67	71.55	
23476	114_and	And	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	wō	wō	w oː	ishk1246		36.67	71.55	
23477	114_and	And	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	zā	zā	z ʌː	ishk1246		36.67	71.55	
23478	114_and	And	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	o	o	o	munj1244		35.9321	70.9404	
23479	114_and	And	BASHGALI	BASHGALI	je	je	dʒ e	kati1270		35.4145	70.9826	
23480	114_and	And	WASIVERIORVERON	WASI_VERI_OR_VERON	rē	rē	r eː	pras1239		35.1731	70.8004	
23481	114_and	And	KALASHA	KALASHA	je	je	dʒ e	kala1372		35.6415	71.6657	
23482	114_and	And	KALASHA	KALASHA	že	že	ʒ e	kala1372		35.6415	71.6657	
23483	114_and	And	GAWARBATI	GAWAR_BATI	bi	bi	b i	gawa1247		35.1982	71.5428	
